id,host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
48329288,276892829,7/17/2019,within an hour,f,57,t,t,Entire rental unit,16,4 baths,8,10,"$1,040.00 ",1,112,16,34,64,323,9,9,0,4,4,4.56,4.44,4.22,4.22,1.16
48329353,319011975,12/19/2019,within an hour,f,9,t,t,Entire residential home,16,3 baths,6,11,$670.00 ,1,1125,4,8,24,257,6,6,1,4.67,5,4.83,5,4.67,4.33,0.85
48329654,314495800,12/4/2019,within an hour,f,3,t,t,Entire rental unit,8,2 baths,4,6,$455.00 ,1,1125,13,26,50,316,9,9,1,4.44,4.33,4.67,4.56,4.67,4.11,1.28
48330403,60833585,2/28/2016,within an hour,f,3,t,t,Entire residential home,10,3.5 baths,5,6,$311.00 ,30,1125,17,47,77,352,20,20,2,4.85,4.95,4.95,4.7,4.25,4.75,2.8
48363319,234627285,1/5/2019,within an hour,t,3,t,f,Entire residential home,14,2 baths,4,7,$550.00 ,2,1125,9,29,52,123,9,9,0,5,5,5,5,4.56,5,1.48
48364679,234627285,1/5/2019,within an hour,t,3,t,f,Entire residential home,6,1 bath,2,3,$207.00 ,2,365,18,39,64,126,2,2,1,5,5,4.5,5,4,5,0.47
48371126,383432052,1/7/2021,within an hour,t,2,t,f,Entire residential home,4,1 bath,2,3,$139.00 ,2,1125,11,34,64,144,14,14,0,5,4.93,4.93,5,5,5,1.76
48378871,101652405,10/28/2016,within an hour,t,13,t,t,Entire residential home,16,5.5 baths,6,8,$914.00 ,3,1125,22,37,62,219,15,15,2,4.73,4.8,4.73,4.73,4.8,4.6,2.07
48422099,183550796,4/10/2018,within an hour,t,3,t,f,Entire residential home,8,4 baths,4,6,$141.00 ,1,1125,14,40,70,156,22,22,3,4.77,4.95,4.82,4.95,4.77,4.86,2.8
48422405,342098190,3/19/2020,within an hour,f,12,t,f,Entire rental unit,16,4 baths,8,8,$363.00 ,2,1125,17,45,72,246,15,15,0,4.53,4.6,4.73,4.8,4.4,4.6,2.56
48437768,252023114,3/29/2019,within an hour,t,1,t,f,Entire villa,16,4 baths,6,9,"$1,500.00 ",3,60,10,27,48,260,6,6,0,5,5,5,5,5,5,0.88
48440560,167418116,1/12/2018,within an hour,t,5,t,t,Entire townhouse,12,2 baths,5,6,$500.00 ,3,60,20,41,69,320,4,4,1,4.75,4.75,4.75,4.5,4.5,4.75,0.69
48447374,313871294,12/2/2019,within a few hours,f,2,t,f,Entire residential home,12,2.5 baths,3,6,"$1,306.00 ",5,30,19,47,70,320,20,20,1,4.45,4.6,4.75,4.2,5,4.75,2.59
48451914,123771707,4/1/2017,within an hour,t,2,t,t,Entire residential home,9,2 baths,4,6,$400.00 ,30,1125,0,0,0,220,0,0,0,,,,,,,
48475765,266065811,6/3/2019,within an hour,f,54,t,t,Entire condominium (condo),4,1 bath,1,2,$337.00 ,1,14,21,51,71,283,0,0,0,,,,,,,
48475781,266065811,6/3/2019,within an hour,f,54,t,t,Entire condominium (condo),4,1 bath,1,2,$278.00 ,1,14,21,39,49,225,0,0,0,,,,,,,
48475782,266065811,6/3/2019,within an hour,f,54,t,t,Entire condominium (condo),6,2 baths,2,3,$452.00 ,1,14,16,31,61,268,0,0,0,,,,,,,
48475827,266065811,6/3/2019,within an hour,f,54,t,t,Entire condominium (condo),6,2 baths,2,3,$259.00 ,1,14,11,17,42,262,0,0,0,,,,,,,
48475854,266065811,6/3/2019,within an hour,f,54,t,t,Entire condominium (condo),4,1 bath,1,2,$226.00 ,1,14,13,34,43,208,0,0,0,,,,,,,
48486280,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),4,1 bath,2,2,$200.00 ,3,1125,19,43,68,320,17,17,3,4.94,4.94,5,5,5,4.94,3
48548275,69127835,4/27/2016,within an hour,f,3,t,t,Entire residential home,6,2 baths,2,2,$196.00 ,2,1125,24,52,82,350,30,30,4,4.73,4.87,4.9,4.93,4.4,4.5,4.48
48564923,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,2,1 bath,1,1,$84.00 ,1,1125,24,51,81,349,65,65,6,4.75,4.82,4.86,4.98,4.29,4.66,30.95
48566154,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,4,1 bath,2,2,$125.00 ,1,1125,17,47,77,348,51,51,9,4.71,4.82,4.82,4.88,4.47,4.67,6.51
48584508,40141271,7/31/2015,within an hour,t,4,t,t,Entire rental unit,4,1 bath,2,2,$153.00 ,2,1125,10,40,70,250,12,12,2,5,5,4.92,5,4.58,4.75,2.06
48589169,237416142,1/18/2019,within an hour,t,17,t,f,Entire residential home,10,2 baths,3,5,$218.00 ,3,365,18,48,75,181,24,24,2,4.21,4.58,4.63,4.54,4.08,4.38,3.03
48590279,26332235,1/19/2015,within a day,f,0,t,t,Entire residential home,2,1 bath,1,1,$140.00 ,2,7,0,0,0,0,0,0,0,,,,,,,
48604779,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,16,6 baths,8,8,$665.00 ,2,28,9,29,48,210,2,2,1,5,5,5,5,5,5,0.78
48662014,54503882,1/13/2016,within a few hours,t,0,t,f,Entire residential home,2,1 bath,1,1,$82.00 ,30,365,0,0,0,208,3,3,1,5,5,5,5,4.67,5,0.69
48703329,101889685,10/30/2016,within an hour,t,2,t,t,Entire rental unit,12,2 baths,2,9,$411.00 ,2,90,5,10,16,78,34,34,3,4.88,4.94,4.79,4.82,4.97,5,4.62
48712075,26642486,1/24/2015,within an hour,f,10,t,t,Entire rental unit,2,1 bath,1,1,$90.00 ,2,1125,14,35,65,155,27,27,0,4.67,4.93,4.89,4.63,4.59,4.81,7.23
48731783,40141271,7/31/2015,within an hour,t,4,t,t,Entire rental unit,2,1 bath,1,1,$113.00 ,2,1125,14,39,69,153,6,6,1,5,5,4.67,4.83,4.17,4.67,1.03
48742539,393219039,3/19/2021,within an hour,t,0,t,f,Entire cottage,4,1 bath,2,3,$102.00 ,1,365,6,12,23,259,10,10,0,5,5,5,5,5,5,1.47
48759038,101889685,10/30/2016,within an hour,t,2,t,t,Entire rental unit,10,3 baths,3,5,$351.00 ,2,30,4,8,26,86,36,36,4,4.72,4.83,4.53,4.94,4.94,4.86,5.81
48787937,20628188,8/27/2014,within an hour,t,1,t,t,Entire rental unit,2,1 bath,1,1,$75.00 ,30,90,0,0,0,0,2,2,0,5,5,4,5,5,4.5,0.33
48800989,12899562,3/7/2014,within an hour,f,2,t,f,Entire residential home,5,1.5 baths,2,3,$137.00 ,2,20,0,0,0,0,7,7,0,4.57,4.71,4.43,5,4.29,4.43,1.03
48803319,393696669,3/22/2021,within an hour,f,1,t,t,Entire residential home,6,1.5 baths,3,3,$276.00 ,1,1125,30,60,86,86,13,13,0,4.38,4.62,4.77,4.46,4.54,4.46,1.74
48849485,66925019,4/12/2016,within an hour,t,19,t,t,Entire residential home,10,2 baths,3,,$273.00 ,1,60,6,36,66,66,5,5,0,5,5,5,5,4.2,4.8,0.94
48862336,9288450,10/7/2013,within an hour,f,42,t,t,Entire rental unit,6,1 bath,2,3,$150.00 ,30,365,20,50,80,285,0,0,0,,,,,,,
48865466,14265141,4/14/2014,within an hour,t,2,t,t,Entire residential home,2,1 bath,,,$71.00 ,30,90,7,20,20,108,2,2,0,5,5,5,5,5,5,0.34
48866468,394143492,3/25/2021,within an hour,t,1,t,t,Entire residential home,8,2 baths,3,4,$240.00 ,3,1125,10,40,70,167,17,17,3,4.88,5,5,4.94,5,4.88,2.36
48870598,390228838,2/26/2021,within an hour,f,2,t,t,Entire residential home,4,1 bath,2,2,$145.00 ,2,1125,14,34,64,330,16,16,1,4.81,4.69,4.88,4.94,4.44,4.69,2.2
48882077,168150590,1/16/2018,within a day,f,7,t,f,Entire condominium (condo),2,1 bath,1,1,$289.00 ,4,4,0,0,0,4,0,0,0,,,,,,,
48953669,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,6,2 baths,3,4,$125.00 ,2,28,18,39,58,211,3,3,0,4.33,4.67,4.67,4.67,3.67,4.33,0.51
48954571,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,6,2 baths,3,4,$125.00 ,2,28,18,41,60,213,6,6,1,4.83,4.83,4.83,4.83,4.5,4.83,0.89
48955280,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,12,4 baths,6,8,$224.00 ,2,28,18,39,58,211,13,13,2,4.54,4.62,4.77,4.77,3.92,4.62,2.13
48982227,66925019,4/12/2016,within an hour,t,19,t,t,Entire residential home,10,2 baths,4,5,$329.00 ,2,60,25,55,85,85,11,11,0,4.91,4.91,5,5,4.36,4.91,1.62
48996765,395142257,4/1/2021,within an hour,f,0,t,t,Entire townhouse,9,2.5 baths,3,6,$162.00 ,2,30,20,50,80,166,0,0,0,,,,,,,
49002892,258333694,4/27/2019,within an hour,f,0,t,t,Entire rental unit,5,1 bath,2,4,$81.00 ,30,1125,15,45,75,165,1,1,1,4,5,4,5,3,5,1
49007495,390228838,2/26/2021,within an hour,f,2,t,t,Entire residential home,4,1 bath,2,2,$145.00 ,2,1125,21,48,78,342,12,12,2,4.58,4.42,4.83,4.75,4.08,4.17,9.23
49024546,16753214,6/13/2014,within an hour,t,11,t,t,Entire residential home,8,2.5 baths,4,5,$417.00 ,3,365,7,37,67,330,19,19,1,4.63,4.79,4.79,4.89,4.84,4.68,5.14
49032072,93771277,9/6/2016,within an hour,t,40,t,t,Entire rental unit,4,1 bath,,,$134.00 ,2,900,20,50,80,288,17,17,0,4.88,4.94,5,5,4.76,4.82,3.92
49099107,396005428,4/7/2021,within an hour,t,0,t,t,Entire rental unit,3,1 bath,1,1,$99.00 ,2,10,19,45,75,101,39,39,6,4.97,4.87,4.74,4.97,4.92,4.92,6.09
49105738,396051707,4/8/2021,within an hour,f,0,t,t,Entire residential home,8,2 baths,3,2,$149.00 ,30,1125,7,29,32,183,2,2,1,5,5,5,5,5,5,0.39
49111201,31996195,4/26/2015,within an hour,t,1,t,f,Entire rental unit,2,1 bath,1,1,$96.00 ,1,1125,11,41,71,71,23,23,1,4.7,4.83,4.74,4.83,5,4.87,9.58
49111471,126797004,4/20/2017,within an hour,f,0,t,t,Entire residential home,2,1 bath,1,1,$165.00 ,2,1125,29,59,89,357,8,8,2,4.88,4.88,4.88,5,4.75,4.75,1.37
49127439,4332273,12/5/2012,within an hour,t,0,t,f,Entire rental unit,4,2 baths,2,2,$127.00 ,30,90,16,27,46,46,1,1,0,5,5,5,5,5,5,0.23
49127988,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,1 bath,2,2,$441.00 ,2,365,29,59,89,231,5,5,1,4.8,4.8,4.8,5,4.8,4.8,0.88
49128136,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,1 bath,2,2,$417.00 ,2,365,21,51,81,227,62,62,3,4.68,4.85,4.95,4.61,4.89,4.85,9.64
49128154,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,1 bath,2,2,$531.00 ,2,365,22,52,82,228,16,16,3,4.56,4.81,4.75,4.38,4.69,4.63,2.98
49128233,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,4,1 bath,2,2,$428.00 ,2,365,25,54,84,230,96,96,10,4.47,4.61,4.76,4.43,4.58,4.48,25.95
49128616,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,6,2 baths,3,3,$798.00 ,2,365,8,33,60,200,13,13,0,4.23,4.08,4.62,3.46,4.38,4.23,1.9
49128862,218602737,10/3/2018,within an hour,f,65,t,t,Entire rental unit,6,2 baths,3,3,$645.00 ,2,365,22,52,76,217,14,14,0,4.79,4.64,4.71,4.71,4.64,4.86,2.19
49135765,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,4,2 baths,2,2,$194.00 ,2,28,20,46,75,253,20,20,2,4.6,4.7,4.8,4.75,4.65,4.45,3.61
49137848,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,6,1 bath,3,3,$150.00 ,1,60,22,52,82,356,30,30,2,4.77,4.67,4.9,5,3.9,4.6,25.71
49137941,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,4,1 bath,2,2,$305.00 ,1,1125,16,25,36,276,40,40,4,4.95,5,4.98,5,5,4.9,6.09
49152622,292184271,9/5/2019,within an hour,f,0,t,f,Entire residential home,8,2 baths,3,4,$205.00 ,2,30,22,52,82,167,12,12,2,4.33,4.33,4.83,4.75,3.83,4.58,1.83
49194285,146744448,8/19/2017,within an hour,t,1,t,f,Entire residential home,4,1 bath,2,2,$256.00 ,2,1125,24,54,84,348,17,17,4,4.82,4.82,5,5,4.65,4.82,2.55
49210456,159001756,11/16/2017,within an hour,t,1,t,f,Entire residential home,6,2 baths,3,4,$336.00 ,2,30,20,41,71,244,14,14,2,4.86,4.93,4.93,5,5,4.86,2.82
49212882,69127835,4/27/2016,within an hour,f,3,t,t,Entire residential home,8,2 baths,3,3,$299.00 ,2,1125,25,55,85,356,14,14,1,4.5,4.86,4.86,4.93,4.29,4.71,2.13
49214996,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,10,4 baths,6,10,$570.00 ,3,7,17,40,61,201,8,8,1,4.88,4.88,5,5,5,5,1.42
49241053,58623602,2/13/2016,within an hour,f,1,t,t,Entire condominium (condo),4,1 bath,2,2,$165.00 ,2,1125,13,25,43,117,8,8,2,5,5,5,5,4.88,5,1.7
49243183,101652405,10/28/2016,within an hour,t,13,t,t,Entire residential home,10,4.5 baths,7,10,"$1,333.00 ",2,1125,18,35,62,209,11,11,1,5,4.91,4.73,5,5,4.91,2.34
49248416,397290339,4/16/2021,within an hour,f,2,t,t,Entire residential home,4,1 bath,1,2,$260.00 ,2,1125,9,39,69,148,2,2,0,4,4.5,4.5,4.5,4,3,0.36
49284366,64365837,3/24/2016,within an hour,t,61,t,t,Entire condominium (condo),4,2 baths,2,2,$391.00 ,2,28,19,49,79,350,12,12,2,4.92,4.92,5,4.75,4.92,4.83,2.05
49295878,336763960,2/17/2020,within an hour,f,1,t,t,Entire rental unit,5,1 bath,1,1,$130.00 ,2,1125,9,39,69,79,4,4,0,4.25,3.5,4.25,4.5,5,4.25,0.87
49320317,276892829,7/17/2019,within an hour,f,57,t,t,Entire rental unit,12,3 baths,5,7,$769.00 ,1,112,16,28,58,329,7,7,0,4.71,5,4.71,4.86,4.71,4.71,1.31
49339297,124778942,4/7/2017,within an hour,t,0,t,t,Entire residential home,3,1 bath,1,1,$112.00 ,1,1125,26,54,84,174,31,31,6,5,5,5,5,4.97,4.94,5.67
49341526,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,2,1 bath,1,1,$120.00 ,1,1125,0,0,0,0,44,44,5,4.86,4.91,4.91,4.98,4.89,4.86,11.38
49350051,193353120,6/4/2018,within an hour,f,4,t,f,Entire residential home,6,1 bath,2,3,$225.00 ,2,1125,0,0,7,7,6,6,2,5,5,4.67,4.67,3.83,4.5,1.12
49381898,121113718,3/16/2017,within an hour,f,6,t,t,Entire rental unit,6,1 bath,2,3,$159.00 ,2,30,15,45,75,75,17,17,2,4.41,4.41,4.47,4.24,4.06,4.41,2.6
49386454,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,6,2 baths,2,5,$393.00 ,2,1125,17,41,57,201,10,10,1,4.8,4.9,4.9,4.9,5,5,3.75
49386924,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,8,2 baths,2,5,$421.00 ,2,28,18,41,58,211,9,9,1,4.78,4.89,5,5,5,4.89,1.91
49387204,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,10,2 baths,2,6,$382.00 ,2,28,19,40,55,195,6,6,1,5,5,4.83,5,5,5,1.35
49387483,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,8,2 baths,2,4,$399.00 ,2,28,22,46,61,207,3,3,0,5,5,5,4.33,5,4.67,0.71
49414776,398558873,4/25/2021,within an hour,f,0,t,t,Entire rental unit,4,1 bath,1,2,$110.00 ,2,1125,15,45,56,56,3,3,1,4.67,5,4.67,5,5,4.67,2.31
49419413,255847683,4/14/2019,within an hour,t,2,t,f,Entire rental unit,2,1.5 baths,1,1,$68.00 ,30,1125,8,18,22,268,0,0,0,,,,,,,
49425567,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,6,2 baths,3,3,$236.00 ,2,1125,18,42,62,232,16,16,1,4.88,4.88,4.94,4.94,4.75,4.75,2.84
49436183,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,8,2 baths,2,4,$421.00 ,2,28,23,39,57,217,8,8,1,4.88,5,5,5,5,4.88,4.14
49436615,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,8,2 baths,2,4,$421.00 ,2,28,20,45,63,221,7,7,1,4.71,5,5,4.86,5,4.86,1.48
49437294,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,14,4 baths,4,10,$912.00 ,2,1125,11,32,48,192,5,5,1,4,4.2,5,3.8,4.8,4.6,3.95
49437807,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,16,4 baths,4,12,$842.00 ,2,28,19,39,54,193,9,9,2,5,4.89,5,4.89,5,4.89,2.55
49438150,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,16,4 baths,4,8,$922.00 ,2,1125,18,36,54,212,5,5,1,4,4.4,4.6,4.6,5,4.4,1.12
49440561,64365837,3/24/2016,within an hour,t,61,t,t,Entire rental unit,16,12 baths,12,27,"$4,122.00 ",2,28,9,22,32,159,0,0,0,,,,,,,
49446256,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),2,1 bath,1,1,$203.00 ,3,30,27,57,87,167,10,10,2,4.7,4.7,4.4,4.8,5,4.5,10
49457649,156434013,10/27/2017,within an hour,f,0,t,t,Entire condominium (condo),6,2 baths,3,3,$460.00 ,2,1125,15,36,36,75,3,3,0,4.67,5,5,4.67,5,5,0.52
49467362,69127835,4/27/2016,within an hour,f,3,t,t,Entire residential home,10,2 baths,4,5,$356.00 ,2,1125,18,48,78,348,4,4,1,5,5,5,5,5,5,1.69
49485872,398939037,4/27/2021,within an hour,f,7,t,t,Entire rental unit,10,2.5 baths,2,3,$289.00 ,1,30,7,26,56,331,14,14,5,4.29,4.79,4.64,4.29,4.93,4.36,2.68
49501926,398939037,4/27/2021,within an hour,f,7,t,t,Entire rental unit,6,1.5 baths,1,1,$133.00 ,1,30,6,34,64,338,12,12,5,4.67,4.92,4.83,4.67,4.92,4.58,2.13
49502085,26959039,1/30/2015,within an hour,t,0,t,t,Entire residential home,6,2.5 baths,3,3,$420.00 ,2,1125,14,26,45,178,18,18,3,5,4.94,4.94,5,4.89,4.94,3.33
49502572,398939037,4/27/2021,within an hour,f,7,t,t,Entire rental unit,6,2 baths,2,2,$193.00 ,1,30,6,15,45,296,21,21,4,4.9,4.86,4.81,4.71,5,4.81,3.56
49517615,64365837,3/24/2016,within an hour,t,61,t,t,Entire residential home,6,2 baths,3,5,$175.00 ,2,1125,30,56,86,266,5,5,2,5,5,5,4.8,4.4,4.8,1.09
49551444,396697823,4/12/2021,within an hour,t,0,t,t,Entire rental unit,4,1 bath,1,2,$216.00 ,1,7,9,39,69,69,15,15,3,5,5,5,5,4.87,5,2.78
49582450,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,6,2 baths,3,4,$249.00 ,1,1125,4,28,58,323,25,25,4,4.8,4.8,4.8,4.88,4.44,4.68,4.1
49596134,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,2,1 bath,1,1,$128.00 ,1,1125,9,35,61,327,49,49,7,4.73,4.96,4.94,4.92,4.55,4.61,49
49607019,92062312,8/26/2016,within an hour,f,3,t,t,Entire residential home,10,4 baths,6,,$400.00 ,31,31,14,44,74,349,0,0,0,,,,,,,
49609592,121113718,3/16/2017,within an hour,f,6,t,t,Entire rental unit,8,2.5 baths,3,4,$258.00 ,2,30,23,50,80,80,17,17,2,4.29,4.29,4.35,4.24,4.24,4.35,2.9
49632579,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,6,1 bath,3,4,$165.00 ,1,1125,22,52,81,356,26,26,3,4.88,4.92,4.88,5,4.58,5,4.64
49637641,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,6,1 bath,3,4,$136.00 ,1,1125,22,52,82,357,25,25,4,4.48,4.68,4.64,4.76,4.24,4.68,25
49651923,553881,5/3/2011,within an hour,t,1,t,t,Entire bungalow,4,2.5 baths,3,4,$95.00 ,30,120,0,13,17,135,1,1,0,5,5,5,5,5,5,0.48
49684475,374219541,11/2/2020,within an hour,t,1,t,t,Entire residential home,4,2 baths,2,2,$129.00 ,30,1125,1,31,61,323,1,1,0,5,5,5,5,5,5,0.21
49690974,141062941,7/18/2017,within an hour,t,0,t,t,Entire rental unit,4,1 bath,2,2,$180.00 ,3,1125,22,49,79,325,9,9,3,4.78,5,5,4.89,4.78,4.67,1.61
49692332,141062941,7/18/2017,within an hour,t,0,t,t,Entire condominium (condo),4,1 bath,2,3,$225.00 ,3,1125,22,48,78,337,7,7,0,4.71,5,5,4.71,4.71,4.86,1.67
49692872,206916116,8/2/2018,within an hour,f,0,t,t,Entire residential home,5,1 bath,2,2,$101.00 ,30,1125,0,1,14,14,3,3,0,5,5,5,5,5,5,0.66
49737892,46668109,10/15/2015,within an hour,f,9,t,t,Entire rental unit,2,1 bath,1,1,$85.00 ,1,365,11,29,31,31,44,44,4,4.59,4.77,4.82,4.93,4.68,4.68,9.1
49738322,46668109,10/15/2015,within an hour,f,9,t,t,Entire rental unit,2,1 bath,1,1,$86.00 ,1,365,4,23,25,25,33,33,9,4.73,4.97,4.76,5,4.88,4.88,5.63
49777961,401457837,5/13/2021,within an hour,t,0,t,f,Entire residential home,2,1 bath,1,1,$119.00 ,1,1125,10,10,10,10,25,25,3,5,5,5,5,5,5,4.57
49778320,1193150,9/22/2011,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,2,$145.00 ,3,30,16,32,62,297,7,7,1,5,5,5,5,5,4.86,1.51
49859812,57428090,2/4/2016,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,2,$164.00 ,2,1125,15,34,34,34,13,13,4,4.92,4.77,4.92,4.92,5,4.92,6.96
49881316,30075532,3/26/2015,within an hour,t,0,t,t,Entire residential home,5,2 baths,2,2,$150.00 ,2,7,13,40,70,70,8,8,0,4.88,5,4.88,5,4.75,4.63,1.7
49887068,123407715,3/30/2017,within an hour,t,1,t,t,Entire residential home,2,1 bath,1,2,$55.00 ,30,99,9,9,9,130,3,3,1,5,5,5,5,5,5,0.8
49887160,46668109,10/15/2015,within an hour,f,9,t,t,Entire rental unit,4,1 bath,1,3,$86.00 ,1,1125,11,32,34,34,44,44,8,4.82,4.93,4.8,5,4.8,4.77,12.69
49892936,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),2,1 bath,1,1,$158.00 ,3,1125,22,43,68,317,14,14,2,4.93,4.79,4.71,5,5,4.64,2.76
49909020,119810125,3/8/2017,within an hour,t,1,t,t,Entire rental unit,4,1 bath,2,2,$150.00 ,2,1125,14,37,67,155,7,7,0,4.86,4.71,4.86,4.71,4.86,5,1.51
49912051,293742020,9/10/2019,within an hour,t,38,t,t,Entire residential home,8,4 baths,4,4,$754.00 ,1,365,15,45,71,305,0,0,0,,,,,,,
49912052,293742020,9/10/2019,within an hour,t,38,t,t,Entire residential home,10,4 baths,4,5,$754.00 ,1,365,15,35,56,297,3,3,0,5,5,5,5,5,4.67,0.85
49912053,293742020,9/10/2019,within an hour,t,38,t,t,Entire residential home,8,4 baths,4,4,$754.00 ,1,365,15,33,57,313,1,1,0,5,5,5,5,5,5,0.22
49912522,185244265,4/19/2018,within an hour,t,23,t,t,Entire residential home,6,2 baths,3,3,$382.00 ,2,1000,18,48,78,345,4,4,1,5,4.75,5,5,4.75,4.5,0.94
49949427,398939037,4/27/2021,within an hour,f,7,t,t,Entire condominium (condo),6,2 baths,2,4,$203.00 ,1,30,6,16,46,306,27,27,5,4.74,4.89,4.89,4.52,4.93,4.85,27
49949879,398939037,4/27/2021,within an hour,f,7,t,t,Entire condominium (condo),6,1.5 baths,1,3,$174.00 ,1,30,8,18,47,310,27,27,7,4.85,4.93,4.85,4.81,4.93,4.93,5.16
49967052,129080932,5/6/2017,within an hour,t,0,t,t,Entire rental unit,2,1 bath,1,1,$119.00 ,1,1125,22,52,82,297,34,34,4,4.85,4.91,4.85,4.97,4.59,4.85,6.14
49968384,129080932,5/6/2017,within an hour,t,0,t,t,Entire rental unit,2,1 bath,1,1,$109.00 ,1,1125,25,55,85,300,23,23,6,4.57,5,4.74,4.91,4.39,4.7,4.29
49968588,129080932,5/6/2017,within an hour,t,0,t,t,Entire rental unit,4,1 bath,1,2,$137.00 ,1,1125,21,51,81,296,22,22,0,4.73,4.73,5,4.95,4.41,4.82,4.02
49968732,129080932,5/6/2017,within an hour,t,0,t,t,Entire rental unit,2,1 bath,1,1,$199.00 ,1,1125,0,6,36,251,21,21,0,4.9,4.86,4.95,5,4.48,4.86,3.82
49999952,403233467,5/24/2021,within a few hours,f,0,t,t,Entire residential home,2,1 bath,1,1,$75.00 ,30,31,9,29,40,116,1,1,0,5,5,5,5,5,5,0.44
50010894,26642486,1/24/2015,within an hour,f,10,t,t,Entire residential home,2,1 bath,1,1,$100.00 ,2,1125,11,35,65,181,12,12,2,4.33,4.92,5,4.25,4,4.5,10.29
50026915,129883350,5/11/2017,within an hour,f,32,t,t,Entire condominium (condo),4,1 bath,1,2,$99.00 ,2,1125,0,0,0,18,10,10,0,4.4,4.5,4.6,4.4,4.8,4.3,2.11
50031502,398939037,4/27/2021,within an hour,f,7,t,t,Entire condominium (condo),6,2 baths,2,3,$172.00 ,1,30,7,18,48,320,20,20,5,4.5,4.85,4.5,4.35,4.9,4.75,20
50032357,398939037,4/27/2021,within an hour,f,7,t,t,Entire condominium (condo),6,1.5 baths,1,3,$143.00 ,1,30,8,26,56,331,16,16,6,4.75,4.81,4.69,4.63,4.94,4.88,5.78
50064556,21873282,9/28/2014,within an hour,f,0,t,t,Entire guesthouse,4,1 bath,1,2,$125.00 ,3,7,10,36,66,152,3,3,1,5,5,5,5,5,5,0.99
50064726,122380652,3/24/2017,within an hour,f,696,t,f,Entire townhouse,6,1 bath,2,4,$225.00 ,2,1125,11,34,62,326,11,11,3,4.91,5,5,5,4.55,4.64,2.34
50073271,403910492,5/27/2021,within an hour,f,0,t,t,Entire residential home,6,2 baths,3,3,$204.00 ,2,365,24,54,84,176,14,14,2,4.64,4.71,5,5,4.64,4.86,2.61
50151752,403910492,5/27/2021,within an hour,f,0,t,t,Entire residential home,5,2 baths,2,2,$160.00 ,2,365,18,48,76,160,4,4,0,5,5,5,5,5,5,1
50211597,207011062,8/2/2018,within an hour,t,0,t,t,Entire residential home,6,2 baths,3,3,$232.00 ,2,1125,16,42,72,345,16,16,3,5,5,4.88,5,4.94,5,3.18
50213447,391526697,3/7/2021,within an hour,f,5,t,t,Entire residential home,6,1 bath,2,4,$146.00 ,2,365,23,53,83,83,5,5,0,4.4,4.6,4.6,5,3.8,4.4,1.3
50214133,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),4,1.5 baths,1,2,$102.00 ,1,1125,18,48,72,109,8,8,0,4.63,4.75,4.38,5,4.88,4.75,1.55
50237165,124259431,4/4/2017,within an hour,f,7,t,t,Entire residential home,2,1 bath,1,1,$85.00 ,30,1125,6,36,66,341,0,0,0,,,,,,,
